Frontier,,Return,Risk,Weights,Sharpe
ESG <= 85,0,-0.5464027418459847,0.22918769723329396,"[1.24511580e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.11021338e-15 0.00000000e+00 2.26207711e-15
 5.26389135e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.45920384e-15 0.00000000e+00 0.00000000e+00
 1.78318584e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.60579290e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.18097359e-15 0.00000000e+00
 9.96780945e-15 0.00000000e+00 3.31207405e-15 6.66404692e-16
 0.00000000e+00 6.33432073e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.94698461e-16
 1.96398839e-15 4.84236976e-15 0.00000000e+00 8.07330842e-16
 1.38303650e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.58656502e-15 9.65125335e-16 2.16411208e-15 0.00000000e+00
 0.00000000e+00 2.60301768e-15 0.00000000e+00 0.00000000e+00
 5.00432370e-16 4.60887386e-16 0.00000000e+00 1.52235024e-15
 2.75948171e-15 1.69575551e-16 1.62605615e-15 0.00000000e+00
 3.56982411e-15 0.00000000e+00 6.63494527e-16 7.94197221e-16
 3.21214870e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.19571295e-15 0.00000000e+00 7.61969925e-16 2.48984683e-15
 2.81442402e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.00000000e-01 6.58842573e-16 3.53245941e-15 0.00000000e+00
 1.31189264e-15 1.53849833e-15 2.16903593e-16 0.00000000e+00
 0.00000000e+00 2.29929162e-16 1.48476783e-16 0.00000000e+00
 2.10459728e-15 2.71471055e-15 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.71909876e-16 0.00000000e+00 2.63957987e-15
 0.00000000e+00 7.45951638e-16 1.85611119e-15 3.16479327e-16
 0.00000000e+00 3.74438428e-15 7.89477426e-16 0.00000000e+00
 2.46075126e-15 3.66542053e-15 3.07613171e-15 1.36784690e-15
 1.10954096e-15 0.00000000e+00 0.00000000e+00 1.06252414e-15
 2.25519121e-15 0.00000000e+00 0.00000000e+00 7.23681267e-16
 6.99580870e-15 3.38661458e-16 0.00000000e+00 6.25708814e-15
 0.00000000e+00 0.00000000e+00 5.81441440e-16 1.36577278e-15
 1.48436667e-16 0.00000000e+00 0.00000000e+00 7.90359069e-16
 0.00000000e+00 0.00000000e+00 1.92556085e-16 0.00000000e+00
 3.88323420e-01 1.51040951e-16 1.17831870e-15 1.21853781e-16
 0.00000000e+00 0.00000000e+00 7.70395873e-16 0.00000000e+00
 2.85209439e-15 2.10822025e-17 0.00000000e+00 0.00000000e+00
 2.20562887e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.56428938e-16 3.71091722e-16 1.72684885e-15 2.84788299e-17
 0.00000000e+00 0.00000000e+00 7.25784637e-16 1.10738327e-15
 1.24913772e-15 8.46136496e-16 0.00000000e+00 1.91048723e-02
 1.15938596e-15 1.38024590e-15 0.00000000e+00 0.00000000e+00
 2.85859867e-15 0.00000000e+00 1.81165150e-15 6.06451225e-16
 0.00000000e+00 6.41890970e-15 2.74456509e-15 0.00000000e+00
 0.00000000e+00 1.94455046e-15 5.00662573e-16 1.17462281e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.27792075e-17 0.00000000e+00 1.36454293e-15 0.00000000e+00
 3.94509016e-15 0.00000000e+00 4.42986574e-15 0.00000000e+00
 1.09115473e-15 0.00000000e+00 0.00000000e+00 1.48942500e-15
 0.00000000e+00 4.59659404e-16 0.00000000e+00 0.00000000e+00
 2.99570643e-15 0.00000000e+00 2.11099278e-15 1.19755975e-15
 3.20654604e-15 1.32492359e-15 0.00000000e+00 0.00000000e+00
 1.66604698e-15 2.95499375e-16 1.37370542e-15 8.21750184e-16
 8.96974957e-16 1.24272288e-15 2.04588268e-15 8.64777200e-16
 0.00000000e+00 5.86617189e-16 0.00000000e+00 0.00000000e+00
 1.35672403e-15 0.00000000e+00 8.55792059e-16 4.26639249e-15
 1.04451264e-15 0.00000000e+00 1.61603203e-15 1.54805953e-15
 1.29518787e-15 1.02969645e-15 1.99681384e-15 1.23176408e-15
 0.00000000e+00 2.75950457e-16 0.00000000e+00 2.83762733e-15
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.87576312e-16 1.15377414e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.83497603e-15 0.00000000e+00
 0.00000000e+00 5.27485770e-16 1.49079811e-16 1.58035412e-16
 0.00000000e+00 3.00390772e-15 9.22310431e-16 0.00000000e+00
 0.00000000e+00 3.60377911e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.15390454e-15 5.54683388e-16
 0.00000000e+00 5.08608053e-16 2.36463064e-15 4.64485052e-16
 8.91222728e-16 0.00000000e+00 0.00000000e+00 7.42608367e-16
 8.21149732e-16 0.00000000e+00 2.11452764e-15 1.83846901e-15
 0.00000000e+00 9.15944125e-16 0.00000000e+00 0.00000000e+00
 2.15793688e-15 0.00000000e+00 2.73289966e-15 5.83593738e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.60426075e-15
 1.02912708e-15 0.00000000e+00 2.11031009e-15 1.07592774e-15
 8.95807559e-16 3.58794054e-16 0.00000000e+00 0.00000000e+00
 1.33573566e-17 9.34967467e-17 7.05453139e-16 3.39512080e-16
 5.15663873e-16 7.85999794e-16 0.00000000e+00 1.43936387e-15
 0.00000000e+00 1.83470869e-15 0.00000000e+00 6.55944896e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.13924610e-16
 7.74371960e-16 0.00000000e+00 0.00000000e+00 6.31144766e-16
 2.07189527e-15 0.00000000e+00 0.00000000e+00 3.10429545e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.61518158e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.80589178e-16 4.61088559e-16 0.00000000e+00 8.99718860e-16
 1.08182140e-15 0.00000000e+00 2.31638386e-15 0.00000000e+00
 1.28296123e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.26373751e-15 7.45724968e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.64677162e-15 4.07589144e-16 1.89001917e-15 0.00000000e+00
 8.12768757e-16 0.00000000e+00 7.94760309e-16 9.70981184e-16
 1.37969322e-15 0.00000000e+00 1.13419292e-15 0.00000000e+00
 6.90712306e-17 0.00000000e+00 3.04595062e-16 0.00000000e+00
 7.24087554e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.62663363e-15 4.21446884e-16 5.21630030e-16
 0.00000000e+00 0.00000000e+00 4.09741043e-16 0.00000000e+00
 0.00000000e+00 1.44961776e-15 0.00000000e+00 0.00000000e+00
 3.74861690e-16 0.00000000e+00 0.00000000e+00 1.38005953e-15
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.38692608e-16
 2.16392735e-15 0.00000000e+00 9.75623530e-16 5.71594192e-16
 0.00000000e+00 8.61250195e-16 3.46302022e-16 4.56333552e-16
 1.14768147e-15 0.00000000e+00 0.00000000e+00 7.02463701e-16
 1.10287388e-15 4.35457140e-16 1.81287569e-15 8.49337212e-17
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.78112005e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.59465665e-16
 2.83527756e-15 0.00000000e+00 0.00000000e+00 2.68041786e-15
 6.60095298e-17 0.00000000e+00 2.44308222e-18 0.00000000e+00
 0.00000000e+00 1.96950248e-15 7.94139356e-17 2.20308392e-16
 7.36091800e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.45803881e-16 0.00000000e+00
 3.58293614e-16 0.00000000e+00 0.00000000e+00 2.13656860e-15
 0.00000000e+00 0.00000000e+00 9.25717073e-02 5.40085544e-16
 9.75597799e-16 9.30162423e-16 3.85350637e-16 0.00000000e+00
 1.35871982e-17 0.00000000e+00 6.83243094e-16 5.13507843e-17
 0.00000000e+00 1.85864540e-15 2.10828715e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.21337640e-15 2.33722692e-16 1.31201279e-15 2.02468104e-15
 0.00000000e+00 0.00000000e+00 5.09477159e-16 0.00000000e+00
 1.35738972e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.20878389e-15 5.11084091e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.05615513e-15 4.07007795e-16
 0.00000000e+00 0.00000000e+00 3.16075952e-16 0.00000000e+00
 1.78299598e-16 0.00000000e+00 1.46199354e-17 0.00000000e+00
 1.15943646e-16 0.00000000e+00 8.33771859e-17 4.99078122e-16
 3.96763000e-16 0.00000000e+00 3.89203709e-16 0.00000000e+00
 2.31440921e-15 0.00000000e+00]",-2.4740540120214343
ESG <= 85,1,-0.5303282289223854,0.20276254658221868,"[3.12177644e-16 1.70182660e-17 1.72283731e-15 0.00000000e+00
 7.48326895e-16 8.22270970e-16 1.88588983e-15 2.96713526e-15
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.70287578e-15
 2.20544817e-16 0.00000000e+00 1.13424658e-02 1.22381441e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.24475687e-16
 1.05576021e-16 0.00000000e+00 0.00000000e+00 1.40654465e-15
 1.20271190e-15 0.00000000e+00 0.00000000e+00 4.30264288e-16
 3.17726551e-15 0.00000000e+00 1.35081145e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.30705215e-16
 1.97826661e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.39449515e-15 2.24140570e-15 0.00000000e+00
 7.17686162e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.98428310e-16 0.00000000e+00 1.79309674e-15 9.09021134e-17
 1.07164772e-15 0.00000000e+00 1.36598985e-15 0.00000000e+00
 1.26505965e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.99420733e-16 8.67399327e-16 3.22458489e-16 4.97292537e-16
 3.64373213e-17 5.03796769e-16 0.00000000e+00 2.43343113e-15
 0.00000000e+00 0.00000000e+00 2.06009940e-16 8.78202143e-16
 1.12641719e-15 0.00000000e+00 0.00000000e+00 1.31895246e-15
 2.30969562e-15 1.30128831e-15 0.00000000e+00 7.26463237e-16
 0.00000000e+00 9.94907467e-16 0.00000000e+00 0.00000000e+00
 5.00000000e-01 1.79987449e-15 0.00000000e+00 8.51303074e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.25370392e-15
 0.00000000e+00 0.00000000e+00 6.38765833e-16 8.70340946e-16
 0.00000000e+00 2.17736119e-16 8.29455886e-16 6.67070828e-16
 0.00000000e+00 1.60251695e-16 4.58201188e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.47625531e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.10858696e-16 9.23877725e-16 6.48301398e-16
 0.00000000e+00 0.00000000e+00 9.28514057e-17 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.34149485e-15 0.00000000e+00
 0.00000000e+00 1.53515978e-16 0.00000000e+00 0.00000000e+00
 1.93985400e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.22295576e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.85163364e-15 6.01151145e-16 0.00000000e+00
 2.75152390e-01 4.21634110e-16 0.00000000e+00 7.36421899e-16
 0.00000000e+00 0.00000000e+00 3.51680684e-16 1.34239676e-15
 0.00000000e+00 0.00000000e+00 1.03318942e-15 0.00000000e+00
 5.69640702e-16 0.00000000e+00 4.08155446e-16 1.83643213e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.21111260e-16
 0.00000000e+00 2.39628200e-16 0.00000000e+00 5.24022263e-16
 0.00000000e+00 8.45165271e-16 0.00000000e+00 1.14398488e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.38494566e-16
 4.23701266e-16 1.12783430e-16 0.00000000e+00 1.23740595e-15
 6.02827685e-16 6.90224063e-17 1.09588528e-15 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.40244003e-16 0.00000000e+00 0.00000000e+00
 2.79623912e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.42720679e-16 1.01600348e-15 0.00000000e+00 0.00000000e+00
 1.88983962e-15 0.00000000e+00 0.00000000e+00 4.88278885e-16
 0.00000000e+00 4.57919956e-15 0.00000000e+00 6.77832137e-16
 2.01278158e-16 1.01002673e-15 0.00000000e+00 0.00000000e+00
 1.86059184e-15 1.41477273e-15 6.33837305e-16 4.98071542e-16
 0.00000000e+00 1.37827501e-15 1.40806555e-15 0.00000000e+00
 0.00000000e+00 1.79657345e-15 2.05279888e-16 2.10501728e-16
 0.00000000e+00 0.00000000e+00 1.60083985e-15 1.79354221e-15
 1.31121890e-15 5.16588062e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.03587389e-16 8.76085003e-16
 0.00000000e+00 0.00000000e+00 1.37721292e-16 0.00000000e+00
 6.16649350e-16 3.60298316e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.37337610e-15 1.18217638e-15 0.00000000e+00
 3.38291262e-17 0.00000000e+00 4.20367166e-16 1.16347695e-15
 0.00000000e+00 1.29617175e-15 0.00000000e+00 1.62540045e-15
 0.00000000e+00 0.00000000e+00 2.76359606e-16 7.83894588e-16
 4.02537715e-16 0.00000000e+00 0.00000000e+00 1.03988573e-15
 0.00000000e+00 1.84622516e-17 9.47319063e-16 1.13466810e-16
 0.00000000e+00 4.37033142e-16 5.28516932e-16 1.07493649e-15
 8.43197307e-16 4.30446313e-17 4.23472946e-16 7.15637283e-17
 0.00000000e+00 8.66110000e-16 0.00000000e+00 3.42097497e-16
 0.00000000e+00 1.11112805e-16 0.00000000e+00 5.26405849e-16
 0.00000000e+00 0.00000000e+00 5.46990535e-16 1.47662188e-16
 0.00000000e+00 0.00000000e+00 1.13658931e-15 0.00000000e+00
 4.14960959e-16 6.80577068e-16 7.52307075e-16 0.00000000e+00
 1.00129252e-15 3.65239410e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.76694983e-15
 6.61879047e-16 1.24077858e-15 0.00000000e+00 8.45287072e-16
 1.04733550e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.13104944e-16 1.88136698e-15 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.26403909e-17 0.00000000e+00 2.39169711e-16
 0.00000000e+00 8.78701881e-17 3.13082709e-16 6.89272815e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.48474192e-16
 1.18898686e-16 4.23959024e-16 5.87916762e-16 1.58426645e-15
 3.55779689e-16 5.94243595e-16 6.35293866e-16 0.00000000e+00
 3.55558039e-16 0.00000000e+00 2.03210005e-16 0.00000000e+00
 1.87429482e-15 0.00000000e+00 6.54843056e-16 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.64245554e-16
 0.00000000e+00 0.00000000e+00 7.57970860e-17 1.03197979e-15
 3.06218080e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.44663413e-16 0.00000000e+00 0.00000000e+00 6.27069765e-16
 0.00000000e+00 3.77154445e-16 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.71609188e-16 5.43030500e-16 3.47791243e-16
 7.52519107e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.33574234e-15 0.00000000e+00 5.83952484e-16
 5.33081113e-17 2.45900108e-16 7.27470832e-16 0.00000000e+00
 3.19289065e-16 1.15197657e-15 0.00000000e+00 0.00000000e+00
 1.46035451e-15 0.00000000e+00 2.28494658e-16 0.00000000e+00
 9.31104208e-17 6.65219774e-16 0.00000000e+00 6.04323049e-16
 3.65417405e-17 6.89990611e-16 9.93952492e-16 4.17773444e-16
 3.90167005e-16 1.05076046e-16 0.00000000e+00 5.36029447e-16
 6.18817780e-16 9.41353771e-16 1.55132836e-15 0.00000000e+00
 3.65160590e-16 0.00000000e+00 0.00000000e+00 4.27038473e-16
 0.00000000e+00 1.31262928e-15 7.84192797e-16 0.00000000e+00
 1.18460560e-15 4.56983866e-16 0.00000000e+00 5.63212249e-17
 0.00000000e+00 0.00000000e+00 4.78622145e-16 0.00000000e+00
 0.00000000e+00 1.30264083e-16 0.00000000e+00 0.00000000e+00
 6.91163297e-16 1.19650545e-17 0.00000000e+00 2.85102508e-16
 1.19773636e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.12576945e-17 3.94410890e-16
 5.67399164e-16 2.96776695e-16 9.65296515e-02 0.00000000e+00
 3.17410101e-16 1.12299159e-16 1.32888503e-15 0.00000000e+00
 0.00000000e+00 6.82149535e-16 0.00000000e+00 3.23352435e-16
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.31873115e-17 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.22785974e-16 0.00000000e+00 1.30860553e-15
 5.54023042e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.54485170e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.77708799e-16 0.00000000e+00 5.90510924e-16
 1.31653796e-15 7.77256698e-16 0.00000000e+00 3.31040038e-16
 0.00000000e+00 9.25566466e-17 4.78006734e-16 0.00000000e+00
 0.00000000e+00 2.07005069e-16 0.00000000e+00 6.47800706e-16
 1.60754117e-16 6.82768162e-16 3.84693226e-16 0.00000000e+00
 2.57700472e-03 0.00000000e+00 4.64703461e-16 0.00000000e+00
 1.52227972e-15 0.00000000e+00]",-2.71720906158071
