Instrument,0
A2.MI,0.13209922164361088
AAL.L,0.02100493665831947
AALB.AS,-0.059162914203119574
ABBN.S,0.20487910724278954
ABDN.L,-0.048920470020732756
ABF.L,0.04688669824288001
ABI.BR,-0.04612625093701743
ABNd.AS,0.23703257084381965
ACCP.PA,0.08872712904465183
ACKB.BR,0.08512697225623957
ACPP.WA,0.22248007948087414
AD.AS,0.12451567125269541
ADDTb.ST,0.3616534474286647
ADEN.S,-0.14662718877940947
ADML.L,0.03842302854193257
ADP.PA,0.05847022191002432
ADSGn.DE,-0.11341125316996914
ADYEN.AS,0.06676964050140827
AEGN.AS,0.17335416610076965
AENA.MC,0.12255906754282866
AG1G.DE,0.0698501104471224
AGES.BR,0.04137849477531249
AHT.L,0.13547329372737835
AIBG.I,0.3647555650014819
AIR.PA,0.16484224578914405
AIRP.PA,0.09551717049429656
AKE.PA,-0.10842208506934128
AKRBP.OL,0.04903980357068939
AKZO.AS,-0.1357746488748357
ALCC.S,0.07755677804631743
ALEP.WA,-0.1417371462308139
ALFA.ST,0.15680685917711557
ALKb.CO,0.2384653721258913
ALLN.S,0.025859939898817547
ALSO.PA,-0.05724498357887305
ALVG.DE,0.1345175955386137
AM.PA,0.2516302537264839
AMA.MC,0.027197526184857573
AMBUb.CO,-0.08479646212754287
AMPF.MI,-0.17653053406430752
AMUN.PA,0.027407820554877553
ANA.MC,0.13191246902405745
ANDR.VI,0.08103745956880166
ANTO.L,0.17184594268804287
AOO.BR,-0.042415653589026804
ARDS.AS,0.08291507084451727
ARGX.BR,0.2999970530496323
ASMI.AS,0.2722123130323855
ASML.AS,0.22349711137071354
ASRNL.AS,0.17802875234635676
ASSAb.ST,0.1398187953977743
ATCOa.ST,0.12418657986581438
AUTOA.L,0.06141913746674577
AV.L,0.13168843339299266
AVANZ.ST,0.1392354730351692
AVOL.S,-0.016538233789492006
AXAF.PA,0.16261642338658627
AXFO.ST,0.10017450028593955
AYV.PA,0.041148549175759795
AZMT.MI,0.18846590461363433
AZN.L,0.13504386563448934
BAB.L,0.35941963663784804
BAES.L,0.33537442683819507
BAKKA.OL,-0.007388503819172671
BALDb.ST,0.0040646969379861345
BALF.L,0.15796518760423994
BAMI.MI,0.3961273498275727
BARC.L,0.28857289980520584
BARN.S,-0.048806453820084944
BASFn.DE,-0.08997054632850421
BATS.L,0.13911230918751508
BAVA.CO,0.24668650774346895
BAWG.VI,0.29692323643621626
BAYGn.DE,-0.0776108565759972
BBOXT.L,-0.04310689979275522
BBVA.MC,0.2786966837076997
BC8G.DE,-0.006173505059224361
BCP.LS,0.38632030556584485
BCU.MI,0.20537261936426665
BCVN.S,0.03539289229914837
BEAN.S,0.20989211253527593
BEIG.DE,-0.004921809926801709
BEIJb.ST,0.17397344266945455
BESI.AS,0.3495951416863593
BEZG.L,0.1671666348803112
BGEO.L,0.5719959614214158
BGN.MI,0.17765553420670946
BIOX.PA,0.01601091242884814
BIRG.I,0.2968737951499753
BKGH.L,-0.005785907848849092
BKT.MC,0.2486214256129421
BKWB.S,0.11396555824575727
BLND.L,-0.01335988553163494
BMEB.L,-0.19511970016449937
BMED.MI,0.23101430509418475
BMPS.MI,-0.028964859919448985
BMWG.DE,0.10491690275536722
BNPP.PA,0.08930840875568434
BNRGn.DE,-0.03630137721645532
BNZL.L,0.010237999953591554
BOL.ST,0.11328023848427567
BOLL.PA,0.09770666403281492
BOUY.PA,0.084128335465572
BP.L,0.10935965058761082
BRBY.L,-0.12562602386850155
BT.L,0.0749986467670872
BTRW.L,-0.055893773889345195
BUCN.S,-0.08077605544695837
BWY.L,0.030827888245884637
BYG.L,0.06604889482679129
BZU.MI,0.21452770025979845
CABK.MC,0.2966657084416481
CAGR.PA,0.13962440388710248
CAMX.ST,0.3854883075949719
CAPP.PA,0.03179783376160546
CARLb.CO,0.026042642727805453
CARR.PA,-0.010988078438044183
CAST.ST,-0.0880743371558666
CBKG.DE,0.23036265708221654
CCH.L,0.137942993976577
CCL.L,0.2063216742291279
CDR.WA,0.10090042278776029
CFR.S,0.1378066314395179
CLNX.MC,-0.003861605399760437
CMBN.S,0.028785236629316986
CNA.L,0.30362908758616886
COFB.BR,-0.10418882617774809
COLOb.CO,0.00949336863413829
CONG.DE,0.011637371395675
CPG.L,0.10004880925472673
CPRI.MI,-0.00849083055895461
CRDA.L,-0.18014295659687105
CRDI.MI,0.44585006890099455
CTEC.L,0.0179690598425547
CVO.PA,-0.05870208953695462
CWK.L,0.05799903276806016
DANO.PA,0.07800162741733464
DANSKE.CO,0.2489112650824981
DAST.PA,-0.028510262260399336
DB1Gn.DE,0.11699064205645783
DBKGn.DE,0.1957906481236536
DCC.L,0.008565214508770128
DEMANT.CO,0.041665878427478494
DGE.L,-0.15021939050669955
DHER.DE,-0.20162976849432512
DHLn.DE,0.05663061892663159
DIOR.PA,0.025865884907857
DKSH.S,-0.0240784538564635
DLG.MI,0.08301399708025953
DLN.L,-0.14193530074551736
DNB.OL,0.12416400191329124
DNP.WA,0.1615659231785799
DPLM.L,0.1669292593004883
DRX.L,0.2358546783657876
DSV.CO,0.19809464210734756
DTEGn.DE,0.11060180830401903
EDEN.PA,-0.167101303673729
EDP.LS,-0.01815220357859398
EDPR.LS,-0.10157630955069877
ELI.BR,0.15400068076475187
ELIS.PA,0.20762558354990393
EMG.L,0.05270129975984142
EMII.MI,0.43919119714290644
EMSN.S,-0.08752386447464089
ENAG.MC,-0.024686731603306724
ENEI.MI,0.04454161648324284
ENGIE.PA,0.14906913633495322
ENI.MI,0.1514550067026854
